ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4,TEDTALK1138,PGN.TXT,0.01026,0.00331,0.00500,1
ROUGE-L,TEDTALK120,PGN.TXT,0.07143,0.04545,0.05556,1
ROUGE-1,TEDTALK120,PGN.TXT,0.12903,0.02985,0.04848,1
ROUGE-2,TEDTALK120,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK120,PGN.TXT,0.02759,0.00606,0.00994,1
ROUGE-L,TEDTALK362,PGN.TXT,0.02703,0.09091,0.04167,1
ROUGE-1,TEDTALK362,PGN.TXT,0.05128,0.01010,0.01688,1
ROUGE-2,TEDTALK362,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK362,PGN.TXT,0.01143,0.00204,0.00346,1
ROUGE-L,TEDTALK363,PGN.TXT,0.11111,0.08333,0.09524,1
ROUGE-1,TEDTALK363,PGN.TXT,0.17073,0.04118,0.06635,1
ROUGE-2,TEDTALK363,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK363,PGN.TXT,0.03784,0.00897,0.01451,1
ROUGE-L,TEDTALK121,PGN.TXT,0.09091,0.04651,0.06154,1
ROUGE-1,TEDTALK121,PGN.TXT,0.13043,0.02083,0.03593,1
ROUGE-2,TEDTALK121,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK121,PGN.TXT,0.02857,0.00462,0.00795,1
ROUGE-L,TEDTALK122,PGN.TXT,0.08333,0.06250,0.07143,1
ROUGE-1,TEDTALK122,PGN.TXT,0.14815,0.03509,0.05674,1
ROUGE-2,TEDTALK122,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK122,PGN.TXT,0.03200,0.00741,0.01203,1
ROUGE-L,TEDTALK364,PGN.TXT,0.15152,0.29412,0.20000,1
ROUGE-1,TEDTALK364,PGN.TXT,0.16216,0.07895,0.10619,1
ROUGE-2,TEDTALK364,PGN.TXT,0.02941,0.01389,0.01887,1
ROUGE-SU4,TEDTALK364,PGN.TXT,0.04516,0.02041,0.02811,1
ROUGE-L,TEDTALK123,PGN.TXT,0.16667,0.06977,0.09836,1
ROUGE-1,TEDTALK123,PGN.TXT,0.22222,0.03704,0.06349,1
ROUGE-2,TEDTALK123,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK123,PGN.TXT,0.05000,0.00816,0.01404,1
ROUGE-L,TEDTALK365,PGN.TXT,0.02500,0.06250,0.03571,1
ROUGE-1,TEDTALK365,PGN.TXT,0.02381,0.01389,0.01754,1
ROUGE-2,TEDTALK365,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK365,PGN.TXT,0.00585,0.00323,0.00416,1
ROUGE-L,TEDTALK366,PGN.TXT,0.12121,0.09302,0.10526,1
ROUGE-1,TEDTALK366,PGN.TXT,0.24390,0.08929,0.13072,1
ROUGE-2,TEDTALK366,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK366,PGN.TXT,0.05405,0.01887,0.02797,1
ROUGE-L,TEDTALK124,PGN.TXT,0.05405,0.13333,0.07692,1
ROUGE-1,TEDTALK124,PGN.TXT,0.09524,0.03922,0.05556,1
ROUGE-2,TEDTALK124,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK124,PGN.TXT,0.02000,0.00870,0.01212,1
ROUGE-L,TEDTALK125,PGN.TXT,0.15385,0.17391,0.16327,1
ROUGE-1,TEDTALK125,PGN.TXT,0.18519,0.04098,0.06711,1
ROUGE-2,TEDTALK125,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK125,PGN.TXT,0.04000,0.00926,0.01504,1
ROUGE-L,TEDTALK367,PGN.TXT,0.15217,0.23333,0.18421,1
ROUGE-1,TEDTALK367,PGN.TXT,0.16667,0.04938,0.07619,1
ROUGE-2,TEDTALK367,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK367,PGN.TXT,0.04286,0.01250,0.01935,1
ROUGE-L,TEDTALK368,PGN.TXT,0.10526,0.15385,0.12500,1
ROUGE-1,TEDTALK368,PGN.TXT,0.10256,0.05556,0.07207,1
ROUGE-2,TEDTALK368,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK368,PGN.TXT,0.02286,0.01333,0.01684,1
ROUGE-L,TEDTALK126,PGN.TXT,0.08824,0.06383,0.07407,1
ROUGE-1,TEDTALK126,PGN.TXT,0.26316,0.07692,0.11905,1
ROUGE-2,TEDTALK126,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK126,PGN.TXT,0.06667,0.01935,0.03000,1
ROUGE-L,TEDTALK369,PGN.TXT,0.03125,0.03571,0.03333,1
ROUGE-1,TEDTALK369,PGN.TXT,0.11111,0.04255,0.06154,1
ROUGE-2,TEDTALK369,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK369,PGN.TXT,0.02353,0.00952,0.01356,1
ROUGE-L,TEDTALK127,PGN.TXT,0.07143,0.20000,0.10526,1
ROUGE-1,TEDTALK127,PGN.TXT,0.06667,0.03125,0.04255,1
ROUGE-2,TEDTALK127,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK127,PGN.TXT,0.01429,0.00741,0.00976,1
ROUGE-L,TEDTALK360,PGN.TXT,0.18182,0.12000,0.14458,1
ROUGE-1,TEDTALK360,PGN.TXT,0.22500,0.07200,0.10909,1
ROUGE-2,TEDTALK360,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK360,PGN.TXT,0.07647,0.02261,0.03490,1
ROUGE-L,TEDTALK361,PGN.TXT,0.07692,0.09677,0.08571,1
ROUGE-1,TEDTALK361,PGN.TXT,0.07317,0.02542,0.03774,1
ROUGE-2,TEDTALK361,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK361,PGN.TXT,0.01622,0.00536,0.00805,1
ROUGE-L,TEDTALK1380,PGN.TXT,0.05455,0.27273,0.09091,1
ROUGE-1,TEDTALK1380,PGN.TXT,0.08824,0.06250,0.07317,1
ROUGE-2,TEDTALK1380,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1380,PGN.TXT,0.02187,0.01628,0.01867,1
ROUGE-L,TEDTALK1382,PGN.TXT,0.12500,0.14286,0.13333,1
ROUGE-1,TEDTALK1382,PGN.TXT,0.13043,0.06122,0.08333,1
ROUGE-2,TEDTALK1382,PGN.TXT,0.02326,0.01064,0.01460,1
ROUGE-SU4,TEDTALK1382,PGN.TXT,0.04500,0.02000,0.02769,1
ROUGE-L,TEDTALK1140,PGN.TXT,0.14894,0.12500,0.13592,1
ROUGE-1,TEDTALK1140,PGN.TXT,0.24528,0.07182,0.11111,1
ROUGE-2,TEDTALK1140,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1140,PGN.TXT,0.06122,0.01754,0.02727,1
ROUGE-L,TEDTALK1381,PGN.TXT,0.07692,0.15000,0.10169,1
ROUGE-1,TEDTALK1381,PGN.TXT,0.08696,0.04651,0.06061,1
ROUGE-2,TEDTALK1381,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1381,PGN.TXT,0.01905,0.01053,0.01356,1
ROUGE-L,TEDTALK1142,PGN.TXT,0.17391,0.25806,0.20779,1
ROUGE-1,TEDTALK1142,PGN.TXT,0.19298,0.14474,0.16541,1
ROUGE-2,TEDTALK1142,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1142,PGN.TXT,0.05283,0.04000,0.04553,1
ROUGE-L,TEDTALK1384,PGN.TXT,0.08000,0.15385,0.10526,1
ROUGE-1,TEDTALK1384,PGN.TXT,0.07407,0.04545,0.05634,1
ROUGE-2,TEDTALK1384,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1384,PGN.TXT,0.01667,0.01026,0.01270,1
ROUGE-L,TEDTALK1141,PGN.TXT,0.09375,0.10714,0.10000,1
ROUGE-1,TEDTALK1141,PGN.TXT,0.08571,0.02206,0.03509,1
ROUGE-2,TEDTALK1141,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1141,PGN.TXT,0.02581,0.00656,0.01046,1
ROUGE-L,TEDTALK1383,PGN.TXT,0.02703,0.09091,0.04167,1
ROUGE-1,TEDTALK1383,PGN.TXT,0.12195,0.07576,0.09346,1
ROUGE-2,TEDTALK1383,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1383,PGN.TXT,0.02857,0.01786,0.02198,1
ROUGE-L,TEDTALK1144,PGN.TXT,0.17391,0.14815,0.16000,1
ROUGE-1,TEDTALK1144,PGN.TXT,0.27451,0.09091,0.13659,1
ROUGE-2,TEDTALK1144,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1144,PGN.TXT,0.05957,0.01972,0.02963,1
ROUGE-L,TEDTALK1386,PGN.TXT,0.17500,0.19444,0.18421,1
ROUGE-1,TEDTALK1386,PGN.TXT,0.19149,0.09783,0.12950,1
ROUGE-2,TEDTALK1386,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1386,PGN.TXT,0.05366,0.02683,0.03577,1
ROUGE-L,TEDTALK1385,PGN.TXT,0.15000,0.11538,0.13043,1
ROUGE-1,TEDTALK1385,PGN.TXT,0.18182,0.05479,0.08421,1
ROUGE-2,TEDTALK1385,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1385,PGN.TXT,0.04500,0.01324,0.02045,1
ROUGE-L,TEDTALK1143,PGN.TXT,0.08163,0.23529,0.12121,1
ROUGE-1,TEDTALK1143,PGN.TXT,0.14815,0.09524,0.11594,1
ROUGE-2,TEDTALK1143,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1143,PGN.TXT,0.03333,0.02162,0.02623,1
ROUGE-L,TEDTALK1366,PGN.TXT,0.08451,0.17143,0.11321,1
ROUGE-1,TEDTALK1366,PGN.TXT,0.11702,0.12791,0.12222,1
ROUGE-2,TEDTALK1366,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1366,PGN.TXT,0.02857,0.03000,0.02927,1
ROUGE-L,TEDTALK1,PGN.TXT,0.13158,0.16129,0.14493,1
ROUGE-1,TEDTALK1,PGN.TXT,0.12821,0.04630,0.06803,1
ROUGE-2,TEDTALK1,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1,PGN.TXT,0.02703,0.01042,0.01504,1
ROUGE-L,TEDTALK1124,PGN.TXT,0.06452,0.11111,0.08163,1
ROUGE-1,TEDTALK1124,PGN.TXT,0.22857,0.12500,0.16162,1
ROUGE-2,TEDTALK1124,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1124,PGN.TXT,0.05455,0.03913,0.04557,1
ROUGE-L,TEDTALK2,PGN.TXT,0.12903,0.14286,0.13559,1
ROUGE-1,TEDTALK2,PGN.TXT,0.12903,0.04762,0.06957,1
ROUGE-2,TEDTALK2,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2,PGN.TXT,0.02963,0.01143,0.01649,1
ROUGE-L,TEDTALK1365,PGN.TXT,0.07895,0.06522,0.07143,1
ROUGE-1,TEDTALK1365,PGN.TXT,0.24444,0.09322,0.13497,1
ROUGE-2,TEDTALK1365,PGN.TXT,0.04762,0.01770,0.02581,1
ROUGE-SU4,TEDTALK1365,PGN.TXT,0.09744,0.03519,0.05170,1
ROUGE-L,TEDTALK1123,PGN.TXT,0.06000,0.09091,0.07229,1
ROUGE-1,TEDTALK1123,PGN.TXT,0.12500,0.06154,0.08247,1
ROUGE-2,TEDTALK1123,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1123,PGN.TXT,0.03103,0.01500,0.02022,1
ROUGE-L,TEDTALK1368,PGN.TXT,0.05128,0.10526,0.06897,1
ROUGE-1,TEDTALK1368,PGN.TXT,0.06522,0.01786,0.02804,1
ROUGE-2,TEDTALK1368,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1368,PGN.TXT,0.01456,0.00390,0.00615,1
ROUGE-L,TEDTALK1126,PGN.TXT,0.11429,0.14286,0.12698,1
ROUGE-1,TEDTALK1126,PGN.TXT,0.13514,0.05556,0.07874,1
ROUGE-2,TEDTALK1126,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1126,PGN.TXT,0.04848,0.02000,0.02832,1
ROUGE-L,TEDTALK0,PGN.TXT,0.05000,0.07692,0.06061,1
ROUGE-1,TEDTALK0,PGN.TXT,0.04762,0.01282,0.02020,1
ROUGE-2,TEDTALK0,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK0,PGN.TXT,0.01053,0.00263,0.00421,1
ROUGE-L,TEDTALK1367,PGN.TXT,0.09756,0.10811,0.10256,1
ROUGE-1,TEDTALK1367,PGN.TXT,0.13208,0.08537,0.10370,1
ROUGE-2,TEDTALK1367,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1367,PGN.TXT,0.02979,0.01944,0.02353,1
ROUGE-L,TEDTALK89,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK89,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK89,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK89,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK1125,PGN.TXT,0.10417,0.19231,0.13514,1
ROUGE-1,TEDTALK1125,PGN.TXT,0.14545,0.07547,0.09938,1
ROUGE-2,TEDTALK1125,PGN.TXT,0.01887,0.00971,0.01282,1
ROUGE-SU4,TEDTALK1125,PGN.TXT,0.04706,0.02400,0.03179,1
ROUGE-L,TEDTALK1128,PGN.TXT,0.10000,0.10417,0.10204,1
ROUGE-1,TEDTALK1128,PGN.TXT,0.11321,0.04348,0.06283,1
ROUGE-2,TEDTALK1128,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1128,PGN.TXT,0.02979,0.01094,0.01600,1
ROUGE-L,TEDTALK5,PGN.TXT,0.10526,0.04651,0.06452,1
ROUGE-1,TEDTALK5,PGN.TXT,0.20000,0.02597,0.04598,1
ROUGE-2,TEDTALK5,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK5,PGN.TXT,0.05556,0.00694,0.01235,1
ROUGE-L,TEDTALK6,PGN.TXT,0.14706,0.14706,0.14706,1
ROUGE-1,TEDTALK6,PGN.TXT,0.19444,0.07609,0.10938,1
ROUGE-2,TEDTALK6,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK6,PGN.TXT,0.04118,0.01707,0.02414,1
ROUGE-L,TEDTALK1369,PGN.TXT,0.15217,0.11111,0.12844,1
ROUGE-1,TEDTALK1369,PGN.TXT,0.24590,0.09259,0.13453,1
ROUGE-2,TEDTALK1369,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1369,PGN.TXT,0.06316,0.02368,0.03445,1
ROUGE-L,TEDTALK1127,PGN.TXT,0.10000,0.10000,0.10000,1
ROUGE-1,TEDTALK1127,PGN.TXT,0.17143,0.04000,0.06486,1
ROUGE-2,TEDTALK1127,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1127,PGN.TXT,0.05161,0.01143,0.01871,1
ROUGE-L,TEDTALK3,PGN.TXT,0.06667,0.05000,0.05714,1
ROUGE-1,TEDTALK3,PGN.TXT,0.19355,0.04225,0.06936,1
ROUGE-2,TEDTALK3,PGN.TXT,0.03333,0.00714,0.01176,1
ROUGE-SU4,TEDTALK3,PGN.TXT,0.04828,0.01014,0.01677,1
ROUGE-L,TEDTALK1129,PGN.TXT,0.09259,0.19231,0.12500,1
ROUGE-1,TEDTALK1129,PGN.TXT,0.13433,0.09375,0.11043,1
ROUGE-2,TEDTALK1129,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1129,PGN.TXT,0.03436,0.02326,0.02774,1
ROUGE-L,TEDTALK4,PGN.TXT,0.15385,0.33333,0.21053,1
ROUGE-1,TEDTALK4,PGN.TXT,0.22222,0.07692,0.11429,1
ROUGE-2,TEDTALK4,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK4,PGN.TXT,0.06957,0.02353,0.03516,1
ROUGE-L,TEDTALK153,PGN.TXT,0.06452,0.10526,0.08000,1
ROUGE-1,TEDTALK153,PGN.TXT,0.08571,0.03488,0.04959,1
ROUGE-2,TEDTALK153,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK153,PGN.TXT,0.01935,0.00789,0.01121,1
ROUGE-L,TEDTALK9,PGN.TXT,0.05263,0.15385,0.07843,1
ROUGE-1,TEDTALK9,PGN.TXT,0.04348,0.01852,0.02597,1
ROUGE-2,TEDTALK9,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK9,PGN.TXT,0.00952,0.00408,0.00571,1
ROUGE-L,TEDTALK395,PGN.TXT,0.15000,0.10909,0.12632,1
ROUGE-1,TEDTALK395,PGN.TXT,0.16279,0.04861,0.07487,1
ROUGE-2,TEDTALK395,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK395,PGN.TXT,0.03590,0.01045,0.01618,1
ROUGE-L,TEDTALK154,PGN.TXT,0.08333,0.07407,0.07843,1
ROUGE-1,TEDTALK154,PGN.TXT,0.12000,0.04286,0.06316,1
ROUGE-2,TEDTALK154,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK154,PGN.TXT,0.03478,0.01333,0.01928,1
ROUGE-L,TEDTALK396,PGN.TXT,0.07500,0.10000,0.08571,1
ROUGE-1,TEDTALK396,PGN.TXT,0.06250,0.01587,0.02532,1
ROUGE-2,TEDTALK396,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK396,PGN.TXT,0.01364,0.00343,0.00548,1
ROUGE-L,TEDTALK155,PGN.TXT,0.13158,0.11905,0.12500,1
ROUGE-1,TEDTALK155,PGN.TXT,0.23913,0.07333,0.11224,1
ROUGE-2,TEDTALK155,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK155,PGN.TXT,0.06667,0.02000,0.03077,1
ROUGE-L,TEDTALK397,PGN.TXT,0.10526,0.10526,0.10526,1
ROUGE-1,TEDTALK397,PGN.TXT,0.09524,0.02564,0.04040,1
ROUGE-2,TEDTALK397,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK397,PGN.TXT,0.02222,0.00548,0.00879,1
ROUGE-L,TEDTALK7,PGN.TXT,0.07407,0.10000,0.08511,1
ROUGE-1,TEDTALK7,PGN.TXT,0.06250,0.01093,0.01860,1
ROUGE-2,TEDTALK7,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK7,PGN.TXT,0.01333,0.00221,0.00379,1
ROUGE-L,TEDTALK156,PGN.TXT,0.17241,0.15625,0.16393,1
ROUGE-1,TEDTALK156,PGN.TXT,0.19355,0.04478,0.07273,1
ROUGE-2,TEDTALK156,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK156,PGN.TXT,0.05517,0.01356,0.02177,1
ROUGE-L,TEDTALK398,PGN.TXT,0.05000,0.06897,0.05797,1
ROUGE-1,TEDTALK398,PGN.TXT,0.06522,0.03261,0.04348,1
ROUGE-2,TEDTALK398,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK398,PGN.TXT,0.01429,0.00732,0.00968,1
ROUGE-L,TEDTALK8,PGN.TXT,0.07895,0.06977,0.07407,1
ROUGE-1,TEDTALK8,PGN.TXT,0.13953,0.03141,0.05128,1
ROUGE-2,TEDTALK8,PGN.TXT,0.02439,0.00529,0.00870,1
ROUGE-SU4,TEDTALK8,PGN.TXT,0.03590,0.00749,0.01239,1
ROUGE-L,TEDTALK399,PGN.TXT,0.06667,0.25000,0.10526,1
ROUGE-1,TEDTALK399,PGN.TXT,0.11765,0.02299,0.03846,1
ROUGE-2,TEDTALK399,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK399,PGN.TXT,0.03333,0.00658,0.01099,1
ROUGE-L,TEDTALK157,PGN.TXT,0.05882,0.09091,0.07143,1
ROUGE-1,TEDTALK157,PGN.TXT,0.08108,0.02727,0.04082,1
ROUGE-2,TEDTALK157,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK157,PGN.TXT,0.01935,0.00600,0.00916,1
ROUGE-L,TEDTALK158,PGN.TXT,0.12500,0.10870,0.11628,1
ROUGE-1,TEDTALK158,PGN.TXT,0.18182,0.05479,0.08421,1
ROUGE-2,TEDTALK158,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK158,PGN.TXT,0.05263,0.01471,0.02299,1
ROUGE-L,TEDTALK159,PGN.TXT,0.05882,0.20000,0.09091,1
ROUGE-1,TEDTALK159,PGN.TXT,0.08108,0.05000,0.06186,1
ROUGE-2,TEDTALK159,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK159,PGN.TXT,0.01818,0.01200,0.01446,1
ROUGE-L,TEDTALK390,PGN.TXT,0.16129,0.20000,0.17857,1
ROUGE-1,TEDTALK390,PGN.TXT,0.27778,0.07246,0.11494,1
ROUGE-2,TEDTALK390,PGN.TXT,0.05882,0.01527,0.02424,1
ROUGE-SU4,TEDTALK390,PGN.TXT,0.09375,0.02419,0.03846,1
ROUGE-L,TEDTALK391,PGN.TXT,0.12121,0.14815,0.13333,1
ROUGE-1,TEDTALK391,PGN.TXT,0.16667,0.09091,0.11765,1
ROUGE-2,TEDTALK391,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK391,PGN.TXT,0.04375,0.02333,0.03043,1
ROUGE-L,TEDTALK91,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK91,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK91,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK91,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK150,PGN.TXT,0.08696,0.11765,0.10000,1
ROUGE-1,TEDTALK150,PGN.TXT,0.12500,0.02632,0.04348,1
ROUGE-2,TEDTALK150,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK150,PGN.TXT,0.02727,0.00577,0.00952,1
ROUGE-L,TEDTALK90,PGN.TXT,0.03846,0.02941,0.03333,1
ROUGE-1,TEDTALK90,PGN.TXT,0.10345,0.02273,0.03727,1
ROUGE-2,TEDTALK90,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK90,PGN.TXT,0.02400,0.00492,0.00816,1
ROUGE-L,TEDTALK392,PGN.TXT,0.07692,0.12500,0.09524,1
ROUGE-1,TEDTALK392,PGN.TXT,0.07143,0.03659,0.04839,1
ROUGE-2,TEDTALK392,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK392,PGN.TXT,0.01579,0.00833,0.01091,1
ROUGE-L,TEDTALK393,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK393,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK393,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK393,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK151,PGN.TXT,0.11111,0.10000,0.10526,1
ROUGE-1,TEDTALK151,PGN.TXT,0.15385,0.05769,0.08392,1
ROUGE-2,TEDTALK151,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK151,PGN.TXT,0.04000,0.01489,0.02171,1
ROUGE-L,TEDTALK394,PGN.TXT,0.15789,0.15789,0.15789,1
ROUGE-1,TEDTALK394,PGN.TXT,0.18605,0.05405,0.08377,1
ROUGE-2,TEDTALK394,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK394,PGN.TXT,0.03902,0.01159,0.01788,1
ROUGE-L,TEDTALK152,PGN.TXT,0.09677,0.08571,0.09091,1
ROUGE-1,TEDTALK152,PGN.TXT,0.08824,0.02885,0.04348,1
ROUGE-2,TEDTALK152,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK152,PGN.TXT,0.02000,0.00612,0.00937,1
ROUGE-L,TEDTALK95,PGN.TXT,0.08000,0.18182,0.11111,1
ROUGE-1,TEDTALK95,PGN.TXT,0.10714,0.04545,0.06383,1
ROUGE-2,TEDTALK95,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK95,PGN.TXT,0.03333,0.01429,0.02000,1
ROUGE-L,TEDTALK94,PGN.TXT,0.11111,0.12000,0.11538,1
ROUGE-1,TEDTALK94,PGN.TXT,0.23333,0.09459,0.13462,1
ROUGE-2,TEDTALK94,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK94,PGN.TXT,0.06667,0.02500,0.03636,1
ROUGE-L,TEDTALK93,PGN.TXT,0.10714,0.11538,0.11111,1
ROUGE-1,TEDTALK93,PGN.TXT,0.14286,0.05208,0.07634,1
ROUGE-2,TEDTALK93,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK93,PGN.TXT,0.03226,0.01163,0.01709,1
ROUGE-L,TEDTALK1371,PGN.TXT,0.15385,0.21277,0.17857,1
ROUGE-1,TEDTALK1371,PGN.TXT,0.21250,0.11806,0.15179,1
ROUGE-2,TEDTALK1371,PGN.TXT,0.01316,0.00730,0.00939,1
ROUGE-SU4,TEDTALK1371,PGN.TXT,0.05278,0.02923,0.03762,1
ROUGE-L,TEDTALK92,PGN.TXT,0.10526,0.04255,0.06061,1
ROUGE-1,TEDTALK92,PGN.TXT,0.15000,0.02459,0.04225,1
ROUGE-2,TEDTALK92,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK92,PGN.TXT,0.03750,0.00536,0.00937,1
ROUGE-L,TEDTALK1370,PGN.TXT,0.11111,0.15000,0.12766,1
ROUGE-1,TEDTALK1370,PGN.TXT,0.18033,0.10185,0.13018,1
ROUGE-2,TEDTALK1370,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1370,PGN.TXT,0.04364,0.02449,0.03137,1
ROUGE-L,TEDTALK1131,PGN.TXT,0.15385,0.17647,0.16438,1
ROUGE-1,TEDTALK1131,PGN.TXT,0.21739,0.06173,0.09615,1
ROUGE-2,TEDTALK1131,PGN.TXT,0.02273,0.00629,0.00985,1
ROUGE-SU4,TEDTALK1131,PGN.TXT,0.06190,0.01667,0.02626,1
ROUGE-L,TEDTALK1373,PGN.TXT,0.07843,0.09756,0.08696,1
ROUGE-1,TEDTALK1373,PGN.TXT,0.17241,0.06494,0.09434,1
ROUGE-2,TEDTALK1373,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1373,PGN.TXT,0.05350,0.01806,0.02700,1
