ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2,TEDTALK1340,TEXTRANK.TXT,0.04082,0.01587,0.02286,1
ROUGE-SU4,TEDTALK1340,TEXTRANK.TXT,0.06957,0.02581,0.03765,1
ROUGE-L,TEDTALK1342,TEXTRANK.TXT,0.11628,0.07353,0.09009,1
ROUGE-1,TEDTALK1342,TEXTRANK.TXT,0.21569,0.11224,0.14765,1
ROUGE-2,TEDTALK1342,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1342,TEXTRANK.TXT,0.04889,0.02340,0.03165,1
ROUGE-L,TEDTALK1341,TEXTRANK.TXT,0.18605,0.11429,0.14159,1
ROUGE-1,TEDTALK1341,TEXTRANK.TXT,0.23529,0.10811,0.14815,1
ROUGE-2,TEDTALK1341,TEXTRANK.TXT,0.04082,0.01869,0.02564,1
ROUGE-SU4,TEDTALK1341,TEXTRANK.TXT,0.06809,0.03107,0.04267,1
ROUGE-L,TEDTALK634,TEXTRANK.TXT,0.11905,0.07353,0.09091,1
ROUGE-1,TEDTALK634,TEXTRANK.TXT,0.22222,0.10526,0.14286,1
ROUGE-2,TEDTALK634,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK634,TEXTRANK.TXT,0.04878,0.02247,0.03077,1
ROUGE-L,TEDTALK1322,TEXTRANK.TXT,0.13725,0.11111,0.12281,1
ROUGE-1,TEDTALK1322,TEXTRANK.TXT,0.18841,0.14773,0.16561,1
ROUGE-2,TEDTALK1322,TEXTRANK.TXT,0.01515,0.01163,0.01316,1
ROUGE-SU4,TEDTALK1322,TEXTRANK.TXT,0.05079,0.03810,0.04354,1
ROUGE-L,TEDTALK635,TEXTRANK.TXT,0.13158,0.05747,0.08000,1
ROUGE-1,TEDTALK635,TEXTRANK.TXT,0.19048,0.06349,0.09524,1
ROUGE-2,TEDTALK635,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK635,TEXTRANK.TXT,0.04444,0.01290,0.02000,1
ROUGE-L,TEDTALK1321,TEXTRANK.TXT,0.18868,0.16949,0.17857,1
ROUGE-1,TEDTALK1321,TEXTRANK.TXT,0.25424,0.17442,0.20690,1
ROUGE-2,TEDTALK1321,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1321,TEXTRANK.TXT,0.07170,0.04634,0.05630,1
ROUGE-L,TEDTALK1324,TEXTRANK.TXT,0.09615,0.08475,0.09009,1
ROUGE-1,TEDTALK1324,TEXTRANK.TXT,0.17391,0.13043,0.14907,1
ROUGE-2,TEDTALK1324,TEXTRANK.TXT,0.01515,0.01111,0.01282,1
ROUGE-SU4,TEDTALK1324,TEXTRANK.TXT,0.04127,0.02955,0.03444,1
ROUGE-L,TEDTALK636,TEXTRANK.TXT,0.17073,0.07692,0.10606,1
ROUGE-1,TEDTALK636,TEXTRANK.TXT,0.26531,0.09420,0.13904,1
ROUGE-2,TEDTALK636,TEXTRANK.TXT,0.02128,0.00735,0.01093,1
ROUGE-SU4,TEDTALK636,TEXTRANK.TXT,0.07111,0.02388,0.03575,1
ROUGE-L,TEDTALK1323,TEXTRANK.TXT,0.08696,0.06154,0.07207,1
ROUGE-1,TEDTALK1323,TEXTRANK.TXT,0.20000,0.09821,0.13174,1
ROUGE-2,TEDTALK1323,TEXTRANK.TXT,0.01887,0.00917,0.01235,1
ROUGE-SU4,TEDTALK1323,TEXTRANK.TXT,0.06275,0.03019,0.04076,1
ROUGE-L,TEDTALK637,TEXTRANK.TXT,0.20000,0.11940,0.14953,1
ROUGE-1,TEDTALK637,TEXTRANK.TXT,0.29545,0.12150,0.17219,1
ROUGE-2,TEDTALK637,TEXTRANK.TXT,0.02381,0.00952,0.01361,1
ROUGE-SU4,TEDTALK637,TEXTRANK.TXT,0.08000,0.03107,0.04476,1
ROUGE-L,TEDTALK638,TEXTRANK.TXT,0.17391,0.09877,0.12598,1
ROUGE-1,TEDTALK638,TEXTRANK.TXT,0.23529,0.10619,0.14634,1
ROUGE-2,TEDTALK638,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK638,TEXTRANK.TXT,0.06222,0.02617,0.03684,1
ROUGE-L,TEDTALK1326,TEXTRANK.TXT,0.10204,0.06849,0.08197,1
ROUGE-1,TEDTALK1326,TEXTRANK.TXT,0.26984,0.17172,0.20988,1
ROUGE-2,TEDTALK1326,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1326,TEXTRANK.TXT,0.07368,0.04516,0.05600,1
ROUGE-L,TEDTALK639,TEXTRANK.TXT,0.15385,0.07895,0.10435,1
ROUGE-1,TEDTALK639,TEXTRANK.TXT,0.22222,0.08850,0.12658,1
ROUGE-2,TEDTALK639,TEXTRANK.TXT,0.02326,0.00917,0.01316,1
ROUGE-SU4,TEDTALK639,TEXTRANK.TXT,0.06341,0.02476,0.03562,1
ROUGE-L,TEDTALK1325,TEXTRANK.TXT,0.14545,0.11429,0.12800,1
ROUGE-1,TEDTALK1325,TEXTRANK.TXT,0.25714,0.15789,0.19565,1
ROUGE-2,TEDTALK1325,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1325,TEXTRANK.TXT,0.07097,0.04151,0.05238,1
ROUGE-L,TEDTALK1328,TEXTRANK.TXT,0.12857,0.07563,0.09524,1
ROUGE-1,TEDTALK1328,TEXTRANK.TXT,0.25000,0.11640,0.15884,1
ROUGE-2,TEDTALK1328,TEXTRANK.TXT,0.04706,0.02128,0.02930,1
ROUGE-SU4,TEDTALK1328,TEXTRANK.TXT,0.07561,0.03316,0.04610,1
ROUGE-L,TEDTALK1327,TEXTRANK.TXT,0.11538,0.06667,0.08451,1
ROUGE-1,TEDTALK1327,TEXTRANK.TXT,0.29231,0.15200,0.20000,1
ROUGE-2,TEDTALK1327,TEXTRANK.TXT,0.01613,0.00820,0.01087,1
ROUGE-SU4,TEDTALK1327,TEXTRANK.TXT,0.09153,0.04538,0.06067,1
ROUGE-L,TEDTALK1329,TEXTRANK.TXT,0.15686,0.08081,0.10667,1
ROUGE-1,TEDTALK1329,TEXTRANK.TXT,0.17188,0.07746,0.10680,1
ROUGE-2,TEDTALK1329,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1329,TEXTRANK.TXT,0.03793,0.01594,0.02245,1
ROUGE-L,TEDTALK630,TEXTRANK.TXT,0.05714,0.02740,0.03704,1
ROUGE-1,TEDTALK630,TEXTRANK.TXT,0.21429,0.07563,0.11180,1
ROUGE-2,TEDTALK630,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK630,TEXTRANK.TXT,0.05263,0.01709,0.02581,1
ROUGE-L,TEDTALK631,TEXTRANK.TXT,0.13514,0.06667,0.08929,1
ROUGE-1,TEDTALK631,TEXTRANK.TXT,0.22500,0.07759,0.11538,1
ROUGE-2,TEDTALK631,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK631,TEXTRANK.TXT,0.06471,0.02037,0.03099,1
ROUGE-L,TEDTALK632,TEXTRANK.TXT,0.16667,0.06098,0.08929,1
ROUGE-1,TEDTALK632,TEXTRANK.TXT,0.18750,0.05000,0.07895,1
ROUGE-2,TEDTALK632,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK632,TEXTRANK.TXT,0.06429,0.01552,0.02500,1
ROUGE-L,TEDTALK633,TEXTRANK.TXT,0.05882,0.03448,0.04348,1
ROUGE-1,TEDTALK633,TEXTRANK.TXT,0.05556,0.02062,0.03008,1
ROUGE-2,TEDTALK633,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK633,TEXTRANK.TXT,0.01250,0.00460,0.00672,1
ROUGE-L,TEDTALK1331,TEXTRANK.TXT,0.16364,0.13433,0.14754,1
ROUGE-1,TEDTALK1331,TEXTRANK.TXT,0.22222,0.14737,0.17722,1
ROUGE-2,TEDTALK1331,TEXTRANK.TXT,0.01639,0.01087,0.01307,1
ROUGE-SU4,TEDTALK1331,TEXTRANK.TXT,0.05424,0.03596,0.04324,1
ROUGE-L,TEDTALK1330,TEXTRANK.TXT,0.23077,0.13636,0.17143,1
ROUGE-1,TEDTALK1330,TEXTRANK.TXT,0.31915,0.14706,0.20134,1
ROUGE-2,TEDTALK1330,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1330,TEXTRANK.TXT,0.06977,0.03401,0.04573,1
ROUGE-L,TEDTALK1311,TEXTRANK.TXT,0.10638,0.07812,0.09009,1
ROUGE-1,TEDTALK1311,TEXTRANK.TXT,0.21429,0.14118,0.17021,1
ROUGE-2,TEDTALK1311,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1311,TEXTRANK.TXT,0.05769,0.03614,0.04444,1
ROUGE-L,TEDTALK1795,TEXTRANK.TXT,0.12903,0.10667,0.11679,1
ROUGE-1,TEDTALK1795,TEXTRANK.TXT,0.24658,0.16071,0.19459,1
ROUGE-2,TEDTALK1795,TEXTRANK.TXT,0.01493,0.00909,0.01130,1
ROUGE-SU4,TEDTALK1795,TEXTRANK.TXT,0.06752,0.03889,0.04935,1
ROUGE-L,TEDTALK623,TEXTRANK.TXT,0.07143,0.06522,0.06818,1
ROUGE-1,TEDTALK623,TEXTRANK.TXT,0.24490,0.17910,0.20690,1
ROUGE-2,TEDTALK623,TEXTRANK.TXT,0.02128,0.01538,0.01786,1
ROUGE-SU4,TEDTALK623,TEXTRANK.TXT,0.07111,0.05079,0.05926,1
ROUGE-L,TEDTALK624,TEXTRANK.TXT,0.18605,0.08602,0.11765,1
ROUGE-1,TEDTALK624,TEXTRANK.TXT,0.22222,0.07874,0.11628,1
ROUGE-2,TEDTALK624,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK624,TEXTRANK.TXT,0.05366,0.01818,0.02716,1
ROUGE-L,TEDTALK1794,TEXTRANK.TXT,0.08824,0.04412,0.05882,1
ROUGE-1,TEDTALK1794,TEXTRANK.TXT,0.18421,0.06667,0.09790,1
ROUGE-2,TEDTALK1794,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1794,TEXTRANK.TXT,0.05625,0.01782,0.02707,1
ROUGE-L,TEDTALK1310,TEXTRANK.TXT,0.08511,0.05263,0.06504,1
ROUGE-1,TEDTALK1310,TEXTRANK.TXT,0.28571,0.15094,0.19753,1
ROUGE-2,TEDTALK1310,TEXTRANK.TXT,0.05660,0.02913,0.03846,1
ROUGE-SU4,TEDTALK1310,TEXTRANK.TXT,0.08800,0.04400,0.05867,1
ROUGE-L,TEDTALK625,TEXTRANK.TXT,0.11628,0.08197,0.09615,1
ROUGE-1,TEDTALK625,TEXTRANK.TXT,0.11538,0.06667,0.08451,1
ROUGE-2,TEDTALK625,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK625,TEXTRANK.TXT,0.02715,0.01429,0.01872,1
ROUGE-L,TEDTALK1313,TEXTRANK.TXT,0.12069,0.08537,0.10000,1
ROUGE-1,TEDTALK1313,TEXTRANK.TXT,0.18841,0.11404,0.14208,1
ROUGE-2,TEDTALK1313,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1313,TEXTRANK.TXT,0.04762,0.02778,0.03509,1
ROUGE-L,TEDTALK1797,TEXTRANK.TXT,0.11765,0.06742,0.08571,1
ROUGE-1,TEDTALK1797,TEXTRANK.TXT,0.22727,0.12295,0.15957,1
ROUGE-2,TEDTALK1797,TEXTRANK.TXT,0.03175,0.01667,0.02186,1
ROUGE-SU4,TEDTALK1797,TEXTRANK.TXT,0.06667,0.03390,0.04494,1
ROUGE-L,TEDTALK1312,TEXTRANK.TXT,0.21569,0.15278,0.17886,1
ROUGE-1,TEDTALK1312,TEXTRANK.TXT,0.25862,0.13393,0.17647,1
ROUGE-2,TEDTALK1312,TEXTRANK.TXT,0.01852,0.00917,0.01227,1
ROUGE-SU4,TEDTALK1312,TEXTRANK.TXT,0.07200,0.03396,0.04615,1
ROUGE-L,TEDTALK626,TEXTRANK.TXT,0.05263,0.01333,0.02128,1
ROUGE-1,TEDTALK626,TEXTRANK.TXT,0.10526,0.01923,0.03252,1
ROUGE-2,TEDTALK626,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK626,TEXTRANK.TXT,0.02667,0.00400,0.00696,1
ROUGE-L,TEDTALK1796,TEXTRANK.TXT,0.16071,0.11538,0.13433,1
ROUGE-1,TEDTALK1796,TEXTRANK.TXT,0.24590,0.12821,0.16854,1
ROUGE-2,TEDTALK1796,TEXTRANK.TXT,0.01695,0.00877,0.01156,1
ROUGE-SU4,TEDTALK1796,TEXTRANK.TXT,0.06316,0.03243,0.04286,1
ROUGE-L,TEDTALK1315,TEXTRANK.TXT,0.09091,0.05882,0.07143,1
ROUGE-1,TEDTALK1315,TEXTRANK.TXT,0.18750,0.08333,0.11538,1
ROUGE-2,TEDTALK1315,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1315,TEXTRANK.TXT,0.05000,0.02115,0.02973,1
ROUGE-L,TEDTALK1799,TEXTRANK.TXT,0.07576,0.06849,0.07194,1
ROUGE-1,TEDTALK1799,TEXTRANK.TXT,0.17241,0.15464,0.16304,1
ROUGE-2,TEDTALK1799,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1799,TEXTRANK.TXT,0.04557,0.03789,0.04138,1
ROUGE-L,TEDTALK627,TEXTRANK.TXT,0.08571,0.05172,0.06452,1
ROUGE-1,TEDTALK627,TEXTRANK.TXT,0.15789,0.06977,0.09677,1
ROUGE-2,TEDTALK627,TEXTRANK.TXT,0.02778,0.01176,0.01653,1
ROUGE-SU4,TEDTALK627,TEXTRANK.TXT,0.04118,0.01667,0.02373,1
ROUGE-L,TEDTALK1314,TEXTRANK.TXT,0.12245,0.11538,0.11881,1
ROUGE-1,TEDTALK1314,TEXTRANK.TXT,0.22807,0.16667,0.19259,1
ROUGE-2,TEDTALK1314,TEXTRANK.TXT,0.01852,0.01299,0.01527,1
ROUGE-SU4,TEDTALK1314,TEXTRANK.TXT,0.07451,0.05000,0.05984,1
ROUGE-L,TEDTALK1798,TEXTRANK.TXT,0.12121,0.13793,0.12903,1
ROUGE-1,TEDTALK1798,TEXTRANK.TXT,0.20779,0.17582,0.19048,1
ROUGE-2,TEDTALK1798,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1798,TEXTRANK.TXT,0.05075,0.04000,0.04474,1
ROUGE-L,TEDTALK628,TEXTRANK.TXT,0.09615,0.07692,0.08547,1
ROUGE-1,TEDTALK628,TEXTRANK.TXT,0.21212,0.14286,0.17073,1
ROUGE-2,TEDTALK628,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK628,TEXTRANK.TXT,0.06129,0.04222,0.05000,1
ROUGE-L,TEDTALK629,TEXTRANK.TXT,0.14286,0.07229,0.09600,1
ROUGE-1,TEDTALK629,TEXTRANK.TXT,0.23913,0.09322,0.13415,1
ROUGE-2,TEDTALK629,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK629,TEXTRANK.TXT,0.05714,0.02105,0.03077,1
ROUGE-L,TEDTALK1317,TEXTRANK.TXT,0.11429,0.05556,0.07477,1
ROUGE-1,TEDTALK1317,TEXTRANK.TXT,0.21951,0.08571,0.12329,1
ROUGE-2,TEDTALK1317,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1317,TEXTRANK.TXT,0.05128,0.02020,0.02899,1
ROUGE-L,TEDTALK1316,TEXTRANK.TXT,0.04918,0.03158,0.03846,1
ROUGE-1,TEDTALK1316,TEXTRANK.TXT,0.22078,0.09605,0.13386,1
ROUGE-2,TEDTALK1316,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1316,TEXTRANK.TXT,0.05070,0.02057,0.02927,1
ROUGE-L,TEDTALK1319,TEXTRANK.TXT,0.11765,0.08000,0.09524,1
ROUGE-1,TEDTALK1319,TEXTRANK.TXT,0.32812,0.18103,0.23333,1
ROUGE-2,TEDTALK1319,TEXTRANK.TXT,0.04918,0.02632,0.03429,1
ROUGE-SU4,TEDTALK1319,TEXTRANK.TXT,0.11724,0.06071,0.08000,1
ROUGE-L,TEDTALK1318,TEXTRANK.TXT,0.15625,0.08333,0.10870,1
ROUGE-1,TEDTALK1318,TEXTRANK.TXT,0.13953,0.07692,0.09917,1
ROUGE-2,TEDTALK1318,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1318,TEXTRANK.TXT,0.03141,0.01579,0.02102,1
ROUGE-L,TEDTALK620,TEXTRANK.TXT,0.08333,0.03371,0.04800,1
ROUGE-1,TEDTALK620,TEXTRANK.TXT,0.20513,0.05634,0.08840,1
ROUGE-2,TEDTALK620,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK620,TEXTRANK.TXT,0.05714,0.01429,0.02286,1
ROUGE-L,TEDTALK621,TEXTRANK.TXT,0.05000,0.02985,0.03738,1
ROUGE-1,TEDTALK621,TEXTRANK.TXT,0.16667,0.08421,0.11189,1
ROUGE-2,TEDTALK621,TEXTRANK.TXT,0.02174,0.01064,0.01429,1
ROUGE-SU4,TEDTALK621,TEXTRANK.TXT,0.04091,0.01935,0.02628,1
ROUGE-L,TEDTALK622,TEXTRANK.TXT,0.12195,0.13158,0.12658,1
ROUGE-1,TEDTALK622,TEXTRANK.TXT,0.11111,0.11364,0.11236,1
ROUGE-2,TEDTALK622,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK622,TEXTRANK.TXT,0.02525,0.02381,0.02451,1
ROUGE-L,TEDTALK1320,TEXTRANK.TXT,0.12727,0.08642,0.10294,1
ROUGE-1,TEDTALK1320,TEXTRANK.TXT,0.27536,0.15447,0.19792,1
ROUGE-2,TEDTALK1320,TEXTRANK.TXT,0.03077,0.01653,0.02151,1
ROUGE-SU4,TEDTALK1320,TEXTRANK.TXT,0.08525,0.04370,0.05778,1
ROUGE-L,TEDTALK1784,TEXTRANK.TXT,0.18421,0.08861,0.11966,1
ROUGE-1,TEDTALK1784,TEXTRANK.TXT,0.21429,0.07627,0.11250,1
ROUGE-2,TEDTALK1784,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1784,TEXTRANK.TXT,0.05556,0.01786,0.02703,1
ROUGE-L,TEDTALK656,TEXTRANK.TXT,0.12903,0.04762,0.06957,1
ROUGE-1,TEDTALK656,TEXTRANK.TXT,0.15152,0.04386,0.06803,1
ROUGE-2,TEDTALK656,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK656,TEXTRANK.TXT,0.03871,0.01091,0.01702,1
ROUGE-L,TEDTALK1300,TEXTRANK.TXT,0.09375,0.03750,0.05357,1
ROUGE-1,TEDTALK1300,TEXTRANK.TXT,0.16216,0.04762,0.07362,1
ROUGE-2,TEDTALK1300,TEXTRANK.TXT,0.02857,0.00806,0.01258,1
ROUGE-SU4,TEDTALK1300,TEXTRANK.TXT,0.04242,0.01148,0.01806,1
ROUGE-L,TEDTALK1783,TEXTRANK.TXT,0.14000,0.11111,0.12389,1
ROUGE-1,TEDTALK1783,TEXTRANK.TXT,0.20690,0.12903,0.15894,1
ROUGE-2,TEDTALK1783,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1783,TEXTRANK.TXT,0.06000,0.03371,0.04317,1
ROUGE-L,TEDTALK657,TEXTRANK.TXT,0.16216,0.18750,0.17391,1
ROUGE-1,TEDTALK657,TEXTRANK.TXT,0.20225,0.18182,0.19149,1
ROUGE-2,TEDTALK657,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK657,TEXTRANK.TXT,0.05316,0.04828,0.05060,1
ROUGE-L,TEDTALK1302,TEXTRANK.TXT,0.21875,0.10606,0.14286,1
ROUGE-1,TEDTALK1302,TEXTRANK.TXT,0.25000,0.08511,0.12698,1
ROUGE-2,TEDTALK1302,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1302,TEXTRANK.TXT,0.07143,0.02222,0.03390,1
ROUGE-L,TEDTALK658,TEXTRANK.TXT,0.17143,0.07792,0.10714,1
ROUGE-1,TEDTALK658,TEXTRANK.TXT,0.38095,0.14953,0.21477,1
ROUGE-2,TEDTALK658,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK658,TEXTRANK.TXT,0.12632,0.04660,0.06809,1
ROUGE-1,TEDTALK1786,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK1786,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1786,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK659,TEXTRANK.TXT,0.20588,0.11864,0.15054,1
ROUGE-1,TEDTALK659,TEXTRANK.TXT,0.21622,0.08333,0.12030,1
ROUGE-2,TEDTALK659,TEXTRANK.TXT,0.02857,0.01053,0.01538,1
ROUGE-SU4,TEDTALK659,TEXTRANK.TXT,0.07273,0.02553,0.03780,1
ROUGE-L,TEDTALK1785,TEXTRANK.TXT,0.13559,0.12903,0.13223,1
ROUGE-1,TEDTALK1785,TEXTRANK.TXT,0.17143,0.13043,0.14815,1
ROUGE-2,TEDTALK1785,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1785,TEXTRANK.TXT,0.04839,0.03488,0.04054,1
ROUGE-L,TEDTALK1301,TEXTRANK.TXT,0.13636,0.08108,0.10169,1
ROUGE-1,TEDTALK1301,TEXTRANK.TXT,0.18519,0.09091,0.12195,1
ROUGE-2,TEDTALK1301,TEXTRANK.TXT,0.01923,0.00926,0.01250,1
ROUGE-SU4,TEDTALK1301,TEXTRANK.TXT,0.04800,0.02264,0.03077,1
ROUGE-L,TEDTALK1788,TEXTRANK.TXT,0.19355,0.15584,0.17266,1
ROUGE-1,TEDTALK1788,TEXTRANK.TXT,0.22892,0.15966,0.18812,1
ROUGE-2,TEDTALK1788,TEXTRANK.TXT,0.02564,0.01739,0.02073,1
ROUGE-SU4,TEDTALK1788,TEXTRANK.TXT,0.06199,0.04144,0.04968,1
ROUGE-L,TEDTALK1304,TEXTRANK.TXT,0.13636,0.09231,0.11009,1
ROUGE-1,TEDTALK1304,TEXTRANK.TXT,0.14286,0.07292,0.09655,1
ROUGE-2,TEDTALK1304,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1304,TEXTRANK.TXT,0.03256,0.01591,0.02137,1
ROUGE-L,TEDTALK1303,TEXTRANK.TXT,0.13889,0.06098,0.08475,1
ROUGE-1,TEDTALK1303,TEXTRANK.TXT,0.19444,0.05691,0.08805,1
ROUGE-2,TEDTALK1303,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1303,TEXTRANK.TXT,0.04375,0.01176,0.01854,1
ROUGE-L,TEDTALK1787,TEXTRANK.TXT,0.17308,0.13636,0.15254,1
ROUGE-1,TEDTALK1787,TEXTRANK.TXT,0.23729,0.14583,0.18065,1
ROUGE-2,TEDTALK1787,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1787,TEXTRANK.TXT,0.06038,0.03556,0.04476,1
ROUGE-L,TEDTALK1306,TEXTRANK.TXT,0.13158,0.08333,0.10204,1
ROUGE-1,TEDTALK1306,TEXTRANK.TXT,0.24390,0.10753,0.14925,1
ROUGE-2,TEDTALK1306,TEXTRANK.TXT,0.05128,0.02198,0.03077,1
ROUGE-SU4,TEDTALK1306,TEXTRANK.TXT,0.06486,0.02697,0.03810,1
ROUGE-L,TEDTALK1789,TEXTRANK.TXT,0.23077,0.10714,0.14634,1
ROUGE-1,TEDTALK1789,TEXTRANK.TXT,0.31818,0.11290,0.16667,1
ROUGE-2,TEDTALK1789,TEXTRANK.TXT,0.02381,0.00826,0.01227,1
ROUGE-SU4,TEDTALK1789,TEXTRANK.TXT,0.10000,0.03390,0.05063,1
ROUGE-L,TEDTALK1305,TEXTRANK.TXT,0.20755,0.13253,0.16176,1
ROUGE-1,TEDTALK1305,TEXTRANK.TXT,0.31746,0.17391,0.22472,1
ROUGE-2,TEDTALK1305,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1305,TEXTRANK.TXT,0.08000,0.04037,0.05366,1
ROUGE-L,TEDTALK1308,TEXTRANK.TXT,0.17500,0.11864,0.14141,1
ROUGE-1,TEDTALK1308,TEXTRANK.TXT,0.18000,0.10843,0.13534,1
ROUGE-2,TEDTALK1308,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1308,TEXTRANK.TXT,0.04091,0.02222,0.02880,1
ROUGE-L,TEDTALK1307,TEXTRANK.TXT,0.06383,0.05172,0.05714,1
ROUGE-1,TEDTALK1307,TEXTRANK.TXT,0.13725,0.08140,0.10219,1
ROUGE-2,TEDTALK1307,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1307,TEXTRANK.TXT,0.03111,0.01750,0.02240,1
ROUGE-L,TEDTALK650,TEXTRANK.TXT,0.17073,0.13462,0.15054,1
ROUGE-1,TEDTALK650,TEXTRANK.TXT,0.25000,0.14458,0.18321,1
ROUGE-2,TEDTALK650,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK650,TEXTRANK.TXT,0.07727,0.04416,0.05620,1
ROUGE-L,TEDTALK1309,TEXTRANK.TXT,0.10811,0.05797,0.07547,1
ROUGE-1,TEDTALK1309,TEXTRANK.TXT,0.15217,0.07143,0.09722,1
ROUGE-2,TEDTALK1309,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1309,TEXTRANK.TXT,0.03333,0.01489,0.02059,1
ROUGE-L,TEDTALK651,TEXTRANK.TXT,0.12766,0.08333,0.10084,1
ROUGE-1,TEDTALK651,TEXTRANK.TXT,0.15789,0.08824,0.11321,1
ROUGE-2,TEDTALK651,TEXTRANK.TXT,0.01852,0.01042,0.01333,1
ROUGE-SU4,TEDTALK651,TEXTRANK.TXT,0.04706,0.02667,0.03404,1
ROUGE-L,TEDTALK652,TEXTRANK.TXT,0.20455,0.13636,0.16364,1
ROUGE-1,TEDTALK652,TEXTRANK.TXT,0.22642,0.10714,0.14545,1
ROUGE-2,TEDTALK652,TEXTRANK.TXT,0.03922,0.01852,0.02516,1
ROUGE-SU4,TEDTALK652,TEXTRANK.TXT,0.06122,0.02885,0.03922,1
ROUGE-L,TEDTALK653,TEXTRANK.TXT,0.11111,0.08333,0.09524,1
ROUGE-1,TEDTALK653,TEXTRANK.TXT,0.28302,0.17241,0.21429,1
ROUGE-2,TEDTALK653,TEXTRANK.TXT,0.01961,0.01176,0.01471,1
ROUGE-SU4,TEDTALK653,TEXTRANK.TXT,0.08163,0.04819,0.06061,1
ROUGE-L,TEDTALK654,TEXTRANK.TXT,0.13158,0.08929,0.10638,1
